,DateAcqTime,GridPower,wind_Spd,GridPowerMA,WindSpdMA
179,2015-10-02 20:45:00,0.18700466666666665,0.32111599999999996,0.1625303,0.3079162666666667
180,2015-10-02 21:00:00,0.18863600000000003,0.3218149999999999,0.1664731,0.31021645000000003
181,2015-10-02 21:15:00,0.18379033333333336,0.3208806666666667,0.16985688333333332,0.31226488333333335
182,2015-10-02 21:30:00,0.181917,0.3196206666666667,0.17252463333333332,0.31368673333333336
183,2015-10-02 21:45:00,0.15792333333333333,0.3078483333333334,0.17450478333333336,0.3148632666666667
184,2015-10-02 22:00:00,0.15832133333333334,0.30581633333333325,0.17574075,0.3156640666666667
185,2015-10-02 22:15:00,0.17425200000000005,0.3148976666666667,0.17504930000000002,0.3156499833333334
186,2015-10-02 22:30:00,0.20222966666666667,0.3276866666666667,0.17523681666666668,0.31543048333333334
187,2015-10-02 22:45:00,0.22819399999999998,0.33825933333333336,0.17739191666666668,0.31619246666666667
188,2015-10-02 23:00:00,0.25947133333333333,0.349519,0.18283359999999999,0.31832545
189,2015-10-02 23:15:00,0.21915533333333337,0.34095633333333336,0.1864362333333333,0.3204106666666667
190,2015-10-02 23:30:00,0.17598800000000003,0.31820966666666667,0.18651901666666668,0.32045263333333335
191,2015-10-02 23:45:00,0.206664,0.32966233333333333,0.18825375,0.3212342
192,2015-10-03 00:00:00,0.2850599999999999,0.3595720000000001,0.19494533333333336,0.32405606666666664
193,2015-10-03 00:15:00,0.31623166666666674,0.3751496666666667,0.20377810000000002,0.32790430000000004
194,2015-10-03 00:30:00,0.30502666666666667,0.36959033333333335,0.21261936666666664,0.33203695
195,2015-10-03 00:45:00,0.3738836666666668,0.3840096666666667,0.22051496666666667,0.33494678333333333
196,2015-10-03 01:00:00,0.5248373333333333,0.43057933333333337,0.23587000000000002,0.3393908666666666
197,2015-10-03 01:15:00,0.5526193333333332,0.4425346666666668,0.25368063333333335,0.34501818333333334
198,2015-10-03 01:30:00,0.5798826666666667,0.45124800000000004,0.27305441666666663,0.35144858333333334
199,2015-10-03 01:45:00,0.6286593333333333,0.4601449999999999,0.29513714999999996,0.35840003333333337
200,2015-10-03 02:00:00,0.6373506666666666,0.464581,0.31757288333333333,0.36553833333333335
201,2015-10-03 02:15:00,0.7005690000000001,0.4752296666666667,0.34341181666666665,0.3732557833333333
202,2015-10-03 02:30:00,0.7480723333333333,0.488692,0.3717195833333333,0.38170935000000006
203,2015-10-03 02:45:00,0.7562019999999999,0.4915376666666666,0.4016335166666667,0.3908938166666667
204,2015-10-03 03:00:00,0.7535406666666664,0.4893463333333334,0.4313944833333333,0.4000703166666667
205,2015-10-03 03:15:00,0.7574416666666666,0.4901883333333334,0.4605539666666667,0.40883485
206,2015-10-03 03:30:00,0.7735823333333334,0.49414,0.4891216,0.4171575166666667
207,2015-10-03 03:45:00,0.7506736666666667,0.4898849999999999,0.5152455833333333,0.42473879999999997
208,2015-10-03 04:00:00,0.7226363333333334,0.48147733333333337,0.5384038333333334,0.43133671666666673
209,2015-10-03 04:15:00,0.756738,0.488923,0.5652829666666667,0.43873505
210,2015-10-03 04:30:00,0.7593766666666666,0.493378,0.5944524,0.4474934666666667
211,2015-10-03 04:45:00,0.7235523333333332,0.48343533333333333,0.6202968166666667,0.45518211666666664
212,2015-10-03 05:00:00,0.7149569999999998,0.4809216666666667,0.6417916666666665,0.46124960000000004
213,2015-10-03 05:15:00,0.7327643333333334,0.4864853333333332,0.6626182999999999,0.46681638333333336
214,2015-10-03 05:30:00,0.734597,0.48985599999999996,0.6840968166666667,0.4728296666666667
215,2015-10-03 05:45:00,0.7421979999999999,0.48839,0.7025125333333333,0.4780486833333333
216,2015-10-03 06:00:00,0.7619293333333333,0.49439333333333335,0.7143671333333332,0.4812393833333333
217,2015-10-03 06:15:00,0.8067876666666666,0.506969,0.72707555,0.48446110000000003
218,2015-10-03 06:30:00,0.7846756666666665,0.506163,0.7373152000000001,0.48720685
219,2015-10-03 06:45:00,0.7168296666666665,0.48559966666666665,0.7417237166666666,0.48847958333333336
220,2015-10-03 07:00:00,0.6984259999999998,0.4799966666666667,0.7447774833333333,0.4892503666666667
221,2015-10-03 07:15:00,0.7455586666666667,0.4893486666666667,0.7470269666666666,0.48995631666666667
