,Date,GridPower,WindSpd,GridPower_ma,WindSpd_ma,GridPower_predict
967,2015-10-11 01:45:00,23.31012,14.87566,15.630779,13.0691135,4.692697903683596
968,2015-10-11 02:00:00,24.364520000000002,15.274020000000004,16.370901999999997,13.257014000000002,4.8651894882414055
969,2015-10-11 02:15:00,23.684549999999998,15.10042,17.084871999999997,13.443810500000001,4.790019945417738
970,2015-10-11 02:30:00,22.97942,14.88082,17.648587499999998,13.5905845,4.694932205762916
971,2015-10-11 02:45:00,23.576330000000002,14.987300000000001,18.2265255,13.728531,4.741038501384253
972,2015-10-11 03:00:00,23.45223,14.99982,18.7773055,13.8667415,4.746459714956558
973,2015-10-11 03:15:00,24.007389999999997,15.157990000000002,19.270733,13.98791,4.814948001756209
974,2015-10-11 03:30:00,25.230780000000006,15.603270000000002,19.835026,14.1296605,5.007756147081796
975,2015-10-11 03:45:00,25.013499999999993,15.57122,20.3618805,14.264164499999998,4.993878359941828
976,2015-10-11 04:00:00,24.43815,15.446400000000002,20.8646895,14.392246500000002,4.939830765844766
977,2015-10-11 04:15:00,24.45417,15.451910000000002,21.4065625,14.5315595,4.942216619421716
978,2015-10-11 04:30:00,27.147950000000005,16.677569999999996,21.997097500000002,14.7141855,5.2531853403947375
979,2015-10-11 04:45:00,25.140619999999988,15.70134,22.4809245,14.844548499999998,5.050220876717262
980,2015-10-11 05:00:00,22.384539999999994,14.886579999999997,22.8252545,14.932937,4.697426310409599
981,2015-10-11 05:15:00,24.79983,15.460649999999998,23.2728205,15.048171,4.946001076819632
982,2015-10-11 05:30:00,26.7155,16.4359,23.670520500000002,15.1770125,5.368288499854081
983,2015-10-11 05:45:00,28.147460000000002,17.35699,24.162688499999998,15.3573935,5.265601866890595
984,2015-10-11 06:00:00,27.740449999999996,17.05526,24.558673,15.5110075,5.260087695185914
985,2015-10-11 06:15:00,26.79852,16.29694,24.788736,15.595526999999999,5.308118225252834
986,2015-10-11 06:30:00,27.629040000000003,16.943120000000008,25.050753500000003,15.708159,5.258038315889976
987,2015-10-11 06:45:00,28.57979,17.71857,25.314237,15.850304500000002,5.272209808444233
988,2015-10-11 07:00:00,28.60761,17.65697,25.5263915,15.969452,5.2710840570207464
989,2015-10-11 07:15:00,28.212460000000004,17.205750000000002,25.752787,16.0747185,5.262837927843712
990,2015-10-11 07:30:00,27.578259999999997,16.92388,25.982729,16.1768715,5.257686701321991
991,2015-10-11 07:45:00,26.53403000000001,16.255110000000002,26.130613999999998,16.240262,5.290005656264851
992,2015-10-11 08:00:00,26.162199999999995,16.112419999999997,26.2661125,16.295892000000002,5.228220275703162
993,2015-10-11 08:15:00,24.717249999999996,15.508830000000003,26.3016055,16.313434,4.966863222978876
994,2015-10-11 08:30:00,24.697950000000006,15.436260000000003,26.274964,16.305083500000002,4.935440102456333
995,2015-10-11 08:45:00,25.726119999999995,15.92617,26.310595,16.322831,5.147573228750931
996,2015-10-11 09:00:00,26.406329999999997,16.23578,26.409004,16.362299999999998,5.281635683552976
997,2015-10-11 09:15:00,25.849330000000005,15.751419999999996,26.478762,16.3772755,5.071905731006483
998,2015-10-11 09:30:00,26.35813999999999,16.249180000000003,26.439271499999997,16.355856,5.287437940890749
999,2015-10-11 09:45:00,24.930139999999994,15.591789999999998,26.428747499999997,16.3503785,5.002785257959584
1000,2015-10-11 10:00:00,27.25351,16.60063,26.672195999999996,16.436080999999998,5.251779247626507
1001,2015-10-11 10:15:00,26.937920000000002,16.47323,26.7791005,16.48671,5.384452549586845
1002,2015-10-11 10:30:00,19.856349999999992,14.5338,26.436142999999998,16.391605000000002,4.544671060885793
1003,2015-10-11 10:45:00,23.08177,14.76662,26.1828585,16.262086500000002,4.645483117108178
1004,2015-10-11 11:00:00,25.270719999999997,15.683249999999997,26.059372000000003,16.193486,5.042387829311268
1005,2015-10-11 11:15:00,23.267110000000002,14.963360000000002,25.8828015,16.126807000000003,4.730672378946473
